Animal ID,Description/Breed,Sex,Intake,Shelter County
A310031,PIT BULL,Male,FIELD,SoCo
A391052,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A024661,AUST TERRIER,Neutered,FIELD,SoCo
A381913,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A307655,PIT BULL/MIX,Neutered,OVER THE COUNTER,SoCo
A375375,CHIHUAHUA SH,Neutered,FIELD,SoCo
A389065,DOMESTIC MH,Neutered,FIELD,SoCo
A326982,PIT BULL/AUST CATTLE DOG,Neutered,OVER THE COUNTER,SoCo
A342059,DOMESTIC SH,Spayed,FLD_HOSPTL,SoCo
A329820,AUST SHEPHERD,Spayed,FIELD,SoCo
A357512,PIT BULL,Male,FIELD,SoCo
A354290,QUEENSLAND HEEL/MIX,Spayed,OVER THE COUNTER,SoCo
A368959,HOTOT,Female,FIELD,SoCo
A375596,CHIHUAHUA SH,Male,FIELD,SoCo
A314425,PIT BULL,Neutered,FIELD,SoCo
A371109,DOMESTIC SH,Female,BORN_HERE,SoCo
A313422,PIT BULL/MIX,Female,FLD_ARREST,SoCo
A361039,DOMESTIC MH,Neutered,OVER THE COUNTER,SoCo
A324370,GERM SHEPHERD/CHOW CHOW,Neutered,OVER THE COUNTER,SoCo
A335911,LABRADOR RETR/GERM SHEPHERD,Neutered,FIELD,SoCo
A323856,DOMESTIC MH,Spayed,COMM CAT,SoCo
A307588,SHIBA INU,Neutered,OVER THE COUNTER,SoCo
A230105,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A307892,DOMESTIC MH,Neutered,OVER THE COUNTER,SoCo
A321477,QUEENSLAND HEEL/MIX,Neutered,FIELD_RETURN TO OWNER,SoCo
A339265,SIBERIAN HUSKY,Male,OVER THE COUNTER,SoCo
A391896,PUG,Male,FIELD,SoCo
A292335,CHIHUAHUA SH/MIX,Spayed,OVER THE COUNTER,SoCo
A358594,PIT BULL,Male,FLD_ARREST,SoCo
A290889,GERM SHEPHERD,Female,FLD_EVICT,SoCo
A350274,DOMESTIC SH,Neutered,COMM CAT,SoCo
A304233,DOMESTIC SH,Neutered,VET_HOSP,SoCo
A331286,BORDER COLLIE/MIX,Neutered,FLD_ARREST,SoCo
A307478,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A366418,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A324888,DOMESTIC SH,Neutered,COMM CAT,SoCo
A324999,GERM SHEPHERD,Spayed,FIELD,SoCo
A312027,DOMESTIC LH,Neutered,COMM CAT,SoCo
A362675,GOAT/ALPINE,Female,FIELD,SoCo
A351091,DOMESTIC SH,Neutered,FIELD,SoCo
A236850,SHIH TZU,Neutered,OVER THE COUNTER,SoCo
A323932,DOMESTIC LH,Unknown,OVER THE COUNTER,SoCo
A348998,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A307109,LABRADOR RETR,Neutered,VET_HOSP,SoCo
A377157,LABRADOR RETR/MIX,Male,FLD_ARREST,SoCo
A344861,POTBELLY PIG,Unknown,FIELD,SoCo
A374560,LABRADOR RETR/ROTTWEILER,Female,FLD_CRUEL,SoCo
A329181,DOMESTIC SH,Unknown,COMM CAT,SoCo
A339005,LABRADOR RETR,Male,FIELD,SoCo
A324250,ROTTWEILER,Neutered,FIELD,SoCo
A321608,DOMESTIC SH,Male,OVER THE COUNTER,SoCo
A320841,BURMESE,Spayed,OVER THE COUNTER,SoCo
A315319,IRISH SETTER,Male,FLD_ARREST,SoCo
A366594,CHIHUAHUA LH,Neutered,FIELD,SoCo
A363777,CHINESE SHARPEI/MIX,Female,FIELD,SoCo
A304182,DOMESTIC SH,Spayed,COMM CAT,SoCo
A304906,DOMESTIC SH,Neutered,FIELD,SoCo
A340829,SIBERIAN HUSKY,Male,FLD_ARREST,SoCo
A330660,SHEEP,Male,FIELD,SoCo
A324620,PIT BULL,Neutered,OVER THE COUNTER,SoCo
A347958,DOMESTIC SH,Spayed,FIELD,SoCo
A363734,DOMESTIC SH,Spayed,FIELD_RETURN TO OWNER,SoCo
A386000,BRITTANY,Female,MUN_SHELT,SoCo
A313896,PIT BULL,Spayed,FLD_LIVSTK,SoCo
A311416,PUG/BEAGLE,Neutered,OVER THE COUNTER,SoCo
A214327,WHIPPET,Neutered,FLD_CORONR,SoCo
A346951,CATAHOULA/MIX,Neutered,FIELD,SoCo
A332280,DOMESTIC SH,Neutered,FIELD,SoCo
A260730,CHIHUAHUA SH/FOX TERR SMOOTH,Neutered,FIELD,SoCo
A309996,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A388858,ROTTWEILER,Spayed,OVER THE COUNTER,SoCo
A331375,PIT BULL,Male,FIELD,SoCo
A350896,POODLE STND,Female,FIELD,SoCo
A362718,GERM SHEPHERD,Male,OVER THE COUNTER,SoCo
A392125,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A337705,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A326517,CHIHUAHUA SH/MIX,Neutered,FIELD,SoCo
A240619,HIMALAYAN/MIX,Spayed,OVER THE COUNTER,SoCo
A329369,PIT BULL,Neutered,FIELD,SoCo
A374377,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A323837,FOX TERR SMOOTH,Spayed,FIELD,SoCo
A324670,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A343842,DOMESTIC LH,Male,OVER THE COUNTER,SoCo
A391204,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A386185,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A338803,GERM SHEPHERD/MIX,Spayed,OVER THE COUNTER,SoCo
A310304,CHIHUAHUA SH,Spayed,FLD_ARREST,SoCo
A384055,GERM SH POINT,Neutered,FIELD,SoCo
A393299,CANARY,Unknown,RESCUE_GRP,SoCo
A279890,DACHSHUND,Spayed,FIELD,SoCo
A357014,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A355731,PIG,Neutered,FIELD,SoCo
A309192,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A349586,ROTTWEILER/ALASKAN HUSKY,Spayed,FIELD,SoCo
A343860,CHIHUAHUA SH/MIX,Spayed,FIELD,SoCo
A344781,COCKATIEL,Male,FIELD,SoCo
A265971,PIT BULL,Neutered,FIELD,SoCo
A340056,MIN PINSCHER/MIX,Spayed,FIELD,SoCo
A222482,BEAGLE,Neutered,FIELD,SoCo
A369246,MALTESE/MIX,Female,FIELD,SoCo
A372139,IRISH TERRIER,Spayed,FLD_HOSPTL,SoCo
A287832,LABRADOR RETR/MIX,Neutered,OVER THE COUNTER,SoCo
A335252,PIT BULL/MIX,Spayed,FLD_ARREST,SoCo
A317559,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A326254,SIAMESE/MIX,Spayed,COMM CAT,SoCo
A337564,DOMESTIC SH,Neutered,FIELD,SoCo
A373480,LABRADOR RETR/MIX,Neutered,OVER THE COUNTER,SoCo
A372953,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A304454,LABRADOR RETR,Male,FIELD,SoCo
A316354,CHIHUAHUA SH,Spayed,OVER THE COUNTER,SoCo
A289015,PUG,Neutered,OVER THE COUNTER,SoCo
A322955,MIN PINSCHER,Neutered,FIELD,SoCo
A307760,PIT BULL,Spayed,PRIV_SHELT,SoCo
A328443,PARSON RUSS TER,Neutered,FIELD,SoCo
A321403,DOMESTIC LH,Spayed,COMM CAT,SoCo
A348514,DOMESTIC LH,Spayed,OVER THE COUNTER,SoCo
A323880,DOBERMAN PINSCH/MIX,Male,FIELD,SoCo
A267941,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A327119,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A315602,PIT BULL,Female,FIELD,SoCo
A285552,PIT BULL/MIX,Spayed,OVER THE COUNTER,SoCo
A373304,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A280946,GERM SHEPHERD,Spayed,FIELD,SoCo
A372638,DOMESTIC MH,Female,OVER THE COUNTER,SoCo
A374035,DOMESTIC MH,Spayed,FIELD,SoCo
A374961,GERM SHEPHERD,Female,FIELD,SoCo
A391752,GERM SHEPHERD,Female,OVER THE COUNTER,SoCo
A302768,CHIHUAHUA SH/MIX,Neutered,OVER THE COUNTER,SoCo
A314778,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A332344,PIT BULL/AMER BULLDOG,Male,OVER THE COUNTER,SoCo
A311402,DOMESTIC SH,Neutered,COMM CAT,SoCo
A310320,CATAHOULA/BORDER COLLIE,Neutered,OVER THE COUNTER,SoCo
A308926,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A313056,DOMESTIC SH,Spayed,COMM CAT,SoCo
A324755,CHIHUAHUA SH,Neutered,FIELD,SoCo
A352192,GERM SHEPHERD,Male,FLD_ARREST,SoCo
A213176,BLOODHOUND,Spayed,FIELD,SoCo
A319459,AUST SHEPHERD/MIX,Neutered,FIELD,SoCo
A386975,MASTIFF/GREAT DANE,Neutered,FIELD,SoCo
A363965,PIT BULL,Spayed,FLD_ARREST,SoCo
A308273,PARSON RUSS TER/MIX,Spayed,OVER THE COUNTER,SoCo
A344642,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A307404,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A212205,AUST SHEPHERD,Spayed,FLD_ARREST,SoCo
A375397,DOMESTIC LH,Neutered,OVER THE COUNTER,SoCo
A374783,DOMESTIC SH,Unknown,BORN_HERE,SoCo
A319874,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A333899,CAVALIER SPAN,Female,FIELD,SoCo
A331439,PIT BULL/MIX,Male,FIELD,SoCo
A362026,DACHSHUND/MIX,Neutered,FIELD,SoCo
A303678,CHIHUAHUA SH,Spayed,OVER THE COUNTER,SoCo
A378294,CHINESE SHARPEI/MIX,Unknown,BORN_HERE,SoCo
A322298,FRENCH BULLDOG/MIX,Spayed,FLD_HOSPTL,SoCo
A321704,RABBIT SH,Female,FIELD,SoCo
A307207,CHIHUAHUA LH/NORFOLK TERRIER,Spayed,OVER THE COUNTER,SoCo
A316409,DOMESTIC SH,Unknown,FIELD,SoCo
A340219,DOMESTIC LH,Neutered,OVER THE COUNTER,SoCo
A390179,DOMESTIC SH,Female,VET_HOSP,SoCo
A362029,BORDER COLLIE/MIX,Neutered,FIELD,SoCo
A285084,AMER BULLDOG,Male,FIELD,SoCo
A245802,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A323171,CAIRN TERRIER/MIX,Neutered,FIELD,SoCo
A330585,PIT BULL,Spayed,FIELD,SoCo
A089073,AMERICAN STAFF/PIT BULL,Neutered,FIELD,SoCo
A386907,RABBIT SH,Spayed,FIELD,SoCo
A323978,ROTTWEILER,Spayed,OVER THE COUNTER,SoCo
A326850,RABBIT SH,Unknown,BORN_HERE,SoCo
A367833,COCKER SPAN/MIX,Female,FIELD,SoCo
A317397,GERM SHEPHERD/MIX,Spayed,FIELD,SoCo
A326998,POMERANIAN,Neutered,FLD_ARREST,SoCo
A353465,CHIHUAHUA SH,Spayed,FIELD,SoCo
A303852,CHIHUAHUA SH,Neutered,FIELD,SoCo
A315525,BORDER COLLIE,Spayed,FIELD,SoCo
A335301,DOMESTIC SH,Unknown,BORN_HERE,SoCo
A321121,AUST SHEPHERD/MIX,Spayed,FIELD,SoCo
A375705,CHIHUAHUA SH,Female,OVER THE COUNTER,SoCo
A311770,AUST CATTLE DOG/MIX,Spayed,FIELD,SoCo
A353505,CHIHUAHUA SH,Neutered,OVER THE COUNTER,SoCo
A354495,SCHNAUZER MIN/MIX,Spayed,FIELD,SoCo
A311980,PIT BULL/MIX,Spayed,VET_HOSP,SoCo
A353927,DOMESTIC SH,Male,FIELD,SoCo
A352610,PIT BULL/MIX,Spayed,FLD_ARREST,SoCo
A389155,DOMESTIC MH,Unknown,FIELD,SoCo
A305234,AUST KELPIE,Neutered,FIELD,SoCo
A263671,BULL TERRIER,Neutered,OVER THE COUNTER,SoCo
A340559,DOMESTIC SH,Spayed,COMM CAT,SoCo
A321108,MIN PINSCHER,Neutered,OVER THE COUNTER,SoCo
A309708,PIT BULL/MIX,Male,VET_HOSP,SoCo
A303609,DOMESTIC SH,Spayed,PRIV_SHELT,SoCo
A391864,DOMESTIC MH,Spayed,OVER THE COUNTER,SoCo
A387910,GERM SHEPHERD,Spayed,OVER THE COUNTER,SoCo
A326861,LOP-MINI,Unknown,BORN_HERE,SoCo
A346216,CHIHUAHUA SH/MIX,Neutered,OVER THE COUNTER,SoCo
A301519,PIT BULL,Spayed,PRIV_SHELT,SoCo
A311432,CAIRN TERRIER/MIX,Male,VET_HOSP,SoCo
A333216,PIT BULL,Neutered,FIELD,SoCo
A318717,PIT BULL,Neutered,FIELD_RETURN TO OWNER,SoCo
A329894,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A316295,DOMESTIC SH,Neutered,FLD_CORONR,SoCo
A367852,SIBERIAN HUSKY,Spayed,FIELD,SoCo
A342983,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A326618,PERSIAN,Spayed,OVER THE COUNTER,SoCo
A322575,CHIHUAHUA SH,Spayed,OVER THE COUNTER,SoCo
A366699,CHIHUAHUA SH,Neutered,OVER THE COUNTER,SoCo
A387864,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A311938,SCHNAUZER MIN/MIX,Neutered,FIELD,SoCo
A392050,DOMESTIC MH,Spayed,OVER THE COUNTER,SoCo
A380364,SIBERIAN HUSKY,Male,FIELD,SoCo
A375417,SIAMESE/MIX,Unknown,OVER THE COUNTER,SoCo
A372734,PIT BULL,Spayed,OVER THE COUNTER,SoCo
A324320,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A357621,DOMESTIC SH,Neutered,FIELD,SoCo
A302599,CHIHUAHUA SH,Neutered,OVER THE COUNTER,SoCo
A340616,ROTTWEILER,Male,OVER THE COUNTER,SoCo
A378366,CHICKEN,Male,OVER THE COUNTER,SoCo
A375486,LABRADOR RETR/GREAT PYRENEES,Neutered,FIELD,SoCo
A379774,PIT BULL,Neutered,FLD_HOSPTL,SoCo
A244134,ROTTWEILER,Male,FIELD,SoCo
A392075,CHIHUAHUA SH,Male,FIELD,SoCo
A331294,SIBERIAN HUSKY,Spayed,VET_HOSP,SoCo
A375838,DACHSHUND/CHIHUAHUA SH,Spayed,FLD_CORONR,SoCo
A374792,DOMESTIC MH,Neutered,OVER THE COUNTER,SoCo
A326553,GERM SHEPHERD,Spayed,FIELD,SoCo
A347310,GERM SHEPHERD/MIX,Neutered,VET_HOSP,SoCo
A290853,PARSON RUSS TER/MIX,Neutered,FIELD,SoCo
A333867,GERM SHEPHERD,Male,FIELD,SoCo
A338205,DOMESTIC SH,Spayed,COMM CAT,SoCo
A284478,BORDER COLLIE,Spayed,FIELD,SoCo
A353702,DOMESTIC SH,Unknown,COMM CAT,SoCo
A389963,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A348191,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A322607,RAT TERRIER/MIX,Neutered,OVER THE COUNTER,SoCo
A329827,BRITTANY,Neutered,FIELD,SoCo
A307857,BORDER COLLIE/MIX,Spayed,FIELD,SoCo
A310648,GERM SHEPHERD,Male,FIELD,SoCo
A340240,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A316720,PIT BULL,Neutered,FLD_ARREST,SoCo
A326497,POODLE TOY,Male,FLD_ARREST,SoCo
A366816,MIN PINSCHER,Neutered,OVER THE COUNTER,SoCo
A314959,PIT BULL,Spayed,OVER THE COUNTER,SoCo
A338933,PIT BULL,Neutered,FLD_ARREST,SoCo
A319012,PIT BULL,Neutered,OVER THE COUNTER,SoCo
A310798,DOMESTIC MH,Neutered,FIELD,SoCo
A325067,AUST CATTLE DOG/MIX,Spayed,OVER THE COUNTER,SoCo
A363855,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A348561,JERSEY,Female,FIELD,SoCo
A374711,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A384081,PIT BULL/MIX,Neutered,FIELD,SoCo
A311274,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A376876,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A383071,GERM SHEPHERD,Male,FIELD,SoCo
A391588,CHIHUAHUA SH,Neutered,VET_HOSP,SoCo
A293506,LABRADOR RETR,Neutered,FIELD,SoCo
A209627,BORDER COLLIE/MIX,Neutered,OVER THE COUNTER,SoCo
A324639,DOMESTIC MH,Spayed,OVER THE COUNTER,SoCo
A275190,PIT BULL,Spayed,OVER THE COUNTER,SoCo
A356833,GERM SHEPHERD,Male,FIELD,SoCo
A340320,DOMESTIC SH,Spayed,COMM CAT,SoCo
A324982,DOMESTIC SH,Female,COMM CAT,SoCo
A305798,CHIHUAHUA SH/MIX,Spayed,OVER THE COUNTER,SoCo
A384893,SIBERIAN HUSKY,Spayed,FIELD,SoCo
A315496,OPOSSUM,Unknown,FLD_STRAY,SoCo
A389454,FERRET,Unknown,FIELD,SoCo
A331946,PIT BULL,Spayed,FLD_CRUEL,SoCo
A355893,PIT BULL,Female,FIELD,SoCo
A323936,YORKSHIRE TERR/CAVALIER SPAN,Male,FIELD,SoCo
A308382,GERM SHEPHERD,Female,FIELD,SoCo
A363681,GERM SHEPHERD,Spayed,FIELD,SoCo
A361192,DOMESTIC SH,Neutered,FIELD,SoCo
A345629,DOMESTIC SH,Neutered,FIELD,SoCo
A391341,POODLE TOY,Male,OVER THE COUNTER,SoCo
A321219,CHIHUAHUA SH,Spayed,FLD_ARREST,SoCo
A334493,CHICKEN,Female,FIELD,SoCo
A354012,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A385004,PARSON RUSS TER/MIX,Male,VET_HOSP,SoCo
A351321,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A312439,POODLE MIN,Female,FLD_ARREST,SoCo
A302347,PIT BULL,Male,FIELD,SoCo
A366543,ROTTWEILER,Male,FIELD,SoCo
A370467,DOMESTIC SH,Unknown,COMM CAT,SoCo
A308725,PIT BULL,Neutered,FIELD,SoCo
A335097,PARSON RUSS TER/MIX,Male,FLD_STRAY,SoCo
A339783,DOMESTIC SH,Spayed,COMM CAT,SoCo
A031107,LABRADOR RETR,Neutered,OVER THE COUNTER,SoCo
A301421,PIT BULL,Neutered,FIELD,SoCo
A366745,AUST CATTLE DOG/MIX,Neutered,OVER THE COUNTER,SoCo
A312211,TOY FOX TERRIER/MIX,Spayed,FIELD,SoCo
A322298,FRENCH BULLDOG/MIX,Spayed,FLD_HOSPTL,SoCo
A339078,PIT BULL,Spayed,FIELD,SoCo
A346333,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A311863,GERM SHEPHERD,Male,FIELD,SoCo
A316143,PIT BULL/MIX,Neutered,PRIV_SHELT,SoCo
A344986,GERM SHEPHERD,Male,OVER THE COUNTER,SoCo
A374068,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A354559,BLUETICK HOUND,Neutered,OVER THE COUNTER,SoCo
A364031,DOMESTIC LH,Neutered,OVER THE COUNTER,SoCo
A354647,PIT BULL,Neutered,FIELD,SoCo
A324808,DOMESTIC SH,Neutered,COMM CAT,SoCo
A354778,DOMESTIC LH,Neutered,FIELD,SoCo
A326088,DOMESTIC SH,Spayed,FLD_HOSPTL,SoCo
A310024,CHIHUAHUA SH,Spayed,OVER THE COUNTER,SoCo
A329421,DOMESTIC SH,Neutered,COMM CAT,SoCo
A309191,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A324708,CHIHUAHUA SH,Spayed,PRIV_SHELT,SoCo
A390322,YORKSHIRE TERR,Neutered,FIELD,SoCo
A333369,CHIHUAHUA SH,Female,OVER THE COUNTER,SoCo
A357614,BORDER COLLIE,Neutered,FIELD,SoCo
A381850,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A331317,PIT BULL,Female,FIELD,SoCo
A315296,DOMESTIC LH,Spayed,COMM CAT,SoCo
A376038,DUCK,Male,FIELD,SoCo
A367691,RAT TERRIER/MIX,Spayed,FIELD,SoCo
A324477,PIT BULL,Neutered,OVER THE COUNTER,SoCo
A333384,DOMESTIC MH,Female,FIELD,SoCo
A326387,DOMESTIC MH,Unknown,FIELD,SoCo
A349302,PIT BULL,Neutered,FIELD,SoCo
A353539,GERM SHEPHERD,Female,FLD_ARREST,SoCo
A353341,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A305364,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A342025,PIT BULL,Male,FLD_ARREST,SoCo
A322298,FRENCH BULLDOG/MIX,Spayed,FLD_HOSPTL,SoCo
A347983,GERM SHEPHERD/MIX,Neutered,OVER THE COUNTER,SoCo
A340138,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A331867,AM PIT BULL TER,Spayed,MUN_SHELT,SoCo
A216694,GERM SHEPHERD/MIX,Neutered,FIELD,SoCo
A344728,GERM SHEPHERD,Spayed,FIELD,SoCo
A362741,SHEEP,Unknown,FIELD,SoCo
A373374,DOMESTIC SH,Spayed,FIELD,SoCo
A323142,DOMESTIC MH,Female,OVER THE COUNTER,SoCo
A331864,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A374352,PIT BULL,Spayed,FIELD,SoCo
A368027,BAT,Male,FIELD,SoCo
A301936,RABBIT SH,Spayed,OVER THE COUNTER,SoCo
A288204,ROTTWEILER/MIX,Neutered,FLD_ARREST,SoCo
A338203,DOMESTIC SH,Unknown,COMM CAT,SoCo
A349982,SIBERIAN HUSKY,Neutered,FIELD,SoCo
A362454,DOMESTIC SH,Female,FIELD,SoCo
A346894,CHIHUAHUA SH,Spayed,FIELD,SoCo
A372122,AM PIT BULL TER/MIX,Neutered,FIELD,SoCo
A309339,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A311337,DOMESTIC SH,Female,VET_HOSP,SoCo
A354174,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A346439,PIT BULL/MIX,Spayed,FIELD,SoCo
A300803,CHIHUAHUA SH,Spayed,PRIV_SHELT,SoCo
A329978,CHICKEN,Unknown,FIELD,SoCo
A372766,PEAFOWL,Female,FIELD,SoCo
A384192,LABRADOR RETR,Spayed,FIELD_RETURN TO OWNER,SoCo
A374383,GOAT,Female,FIELD,SoCo
A346034,POMERANIAN/MIX,Male,VET_HOSP,SoCo
A379665,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A384111,PIT BULL/MIX,Spayed,FIELD,SoCo
A389581,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A324240,PIT BULL,Neutered,OVER THE COUNTER,SoCo
A303827,QUEENSLAND HEEL/MIX,Spayed,FIELD,SoCo
A331979,RAT TERRIER/AUST CATTLE DOG,Neutered,OVER THE COUNTER,SoCo
A331225,SIBERIAN HUSKY/MIX,Spayed,OVER THE COUNTER,SoCo
A374023,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A321025,DOMESTIC SH,Spayed,FIELD,SoCo
A318717,PIT BULL,Neutered,FLD_STRAY,SoCo
A334347,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A355502,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A338001,DOMESTIC SH,Neutered,COMM CAT,SoCo
A307632,BOSTON TERRIER,Spayed,FLD_ARREST,SoCo
A348439,CHIHUAHUA SH,Female,FIELD,SoCo
A309851,DOMESTIC SH,Neutered,FIELD,SoCo
A299818,BELG TERVUREN/GERM SHEPHERD,Neutered,FLD_ARREST,SoCo
A300112,PIT BULL/AMER BULLDOG,Neutered,PRIV_SHELT,SoCo
A302174,DOMESTIC SH,Unknown,COMM CAT,SoCo
A329676,CHIHUAHUA SH/MIX,Neutered,OVER THE COUNTER,SoCo
A340298,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A308298,DOMESTIC SH,Neutered,OVER THE COUNTER_CORONR,SoCo
A346243,CATAHOULA/BLACK MOUTH CUR,Female,OVER THE COUNTER,SoCo
A312676,GERM SHEPHERD,Male,FIELD,SoCo
A306956,LABRADOR RETR/GERM SHEPHERD,Spayed,FIELD,SoCo
A377584,DOMESTIC MH,Female,OVER THE COUNTER,SoCo
A339437,DOMESTIC SH,Unknown,COMM CAT,SoCo
A380750,DOMESTIC SH,Neutered,COMM CAT,SoCo
A322809,CHIHUAHUA SH/MIX,Neutered,FIELD,SoCo
A343305,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A362439,HIMALAYAN,Neutered,FIELD,SoCo
A379791,YORKSHIRE TERR/MIX,Neutered,OVER THE COUNTER,SoCo
A375220,GERM SHEPHERD/BELG MALINOIS,Spayed,FIELD,SoCo
A362740,GOAT,Unknown,FIELD,SoCo
A388648,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A337633,PIT BULL/MIX,Male,FIELD,SoCo
A389965,DOMESTIC LH/SIAMESE,Spayed,OVER THE COUNTER,SoCo
A377156,DOMESTIC MH,Unknown,FIELD,SoCo
A329856,RHOD RIDGEBACK/MIX,Neutered,OVER THE COUNTER,SoCo
A337729,PARSON RUSS TER,Female,VET_HOSP,SoCo
A310001,LABRADOR RETR,Spayed,FIELD,SoCo
A373302,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A324493,CHIHUAHUA LH,Neutered,FIELD,SoCo
A384114,LABRADOR RETR/PHARAOH HOUND,Neutered,FIELD,SoCo
A251403,PIT BULL,Neutered,OVER THE COUNTER,SoCo
A379655,RABBIT SH,Neutered,OVER THE COUNTER,SoCo
A328121,DACHSHUND/MIX,Neutered,FIELD,SoCo
A390001,DOMESTIC SH,Neutered,BORN_HERE,SoCo
A384042,BAT,Unknown,FLD_STRAY,SoCo
A337746,DOMESTIC LH,Female,OVER THE COUNTER,SoCo
A283322,COLLIE ROUGH/MIX,Neutered,FIELD,SoCo
A339236,CHIHUAHUA LH,Neutered,FLD_HOSPTL,SoCo
A340301,CHIHUAHUA SH,Neutered,VET_HOSP,SoCo
A343094,LABRADOR RETR,Spayed,FIELD,SoCo
A330687,CHIHUAHUA SH,Neutered,FIELD,SoCo
A312571,ENG FOXHOUND/MIX,Neutered,OVER THE COUNTER,SoCo
A377783,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A363698,DOMESTIC SH,Female,FIELD,SoCo
A336005,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A324782,SHEEP,Female,FIELD,SoCo
A344798,SHIH TZU/MIX,Neutered,FIELD,SoCo
A350652,SIBERIAN HUSKY,Spayed,OVER THE COUNTER,SoCo
A352256,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A316460,GERM SHEPHERD,Neutered,FIELD,SoCo
A311666,PIT BULL,Neutered,OVER THE COUNTER,SoCo
A391210,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A322573,GERM SHEPHERD,Neutered,VET_HOSP,SoCo
A350289,POMERANIAN/MIX,Male,OVER THE COUNTER,SoCo
A360548,DOMESTIC SH,Neutered,FIELD,SoCo
A336412,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A309405,CHIHUAHUA SH,Spayed,OVER THE COUNTER,SoCo
A298320,SIBERIAN HUSKY,Neutered,FIELD,SoCo
A310322,CATAHOULA/BORDER COLLIE,Neutered,OVER THE COUNTER,SoCo
A364795,FOX TERR WIRE/MIX,Neutered,FIELD,SoCo
A304922,LABRADOR RETR,Neutered,FIELD,SoCo
A389584,DOMESTIC SH,Neutered,PRIV_SHELT,SoCo
A311366,DOMESTIC SH,Unknown,FLD_STRAY,SoCo
A353898,DOMESTIC SH,Unknown,COMM CAT,SoCo
A315131,CHIHUAHUA LH/MIX,Neutered,FIELD,SoCo
